name,url,description
The Sting,"http://ia.media-imdb.com/images/M/MV5BZWNmODRmOTAtYTJhYi00NjllLTg3MTktNTBmZDZiNjJjZWVjXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Two grifters team up to pull off the ultimate con.
Chariots of Fire,"http://ia.media-imdb.com/images/M/MV5BZjNlNDFmM2ItMDE0Zi00MWNiLTljOWQtZGQ1YTQ2ZWUzZDU2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Two British track athletes, one a determined Jew, and the other a devout Christian, compete in the 1924 Olympics."
Diary of a Mad Black Woman,"http://ia.media-imdb.com/images/M/MV5BMTIyOTA1NTg0NV5BMl5BanBnXkFtZTcwMzE2MzgyMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A couple's seemingly solid marriage begins to crumble when the wife discovers that her husband intends to divorce her.
Shine,"http://ia.media-imdb.com/images/M/MV5BMTQzMzcxMzUyMl5BMl5BanBnXkFtZTgwNDI1MjgxMTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim."
Don Jon,"http://ia.media-imdb.com/images/M/MV5BMTQxNTc3NDM2MF5BMl5BanBnXkFtZTcwNzQ5NTQ3OQ@@._V1._CR28,28.649993896484375,1271,1991.0000305175781_UX182_CR0,0,182,268_AL__QL50.jpg","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love."
High Plains Drifter,"http://ia.media-imdb.com/images/M/MV5BYjRmZDg3M2UtNWRhNy00NDVlLWI2ZDktYzJiN2FjNjE5ZDQ5XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A gunfighting stranger comes to the small settlement of Lago and is hired to bring the townsfolk together in an attempt to hold off three outlaws who are on their way.
Ghost World,"http://ia.media-imdb.com/images/M/MV5BMTI5MDg2ODA2M15BMl5BanBnXkFtZTYwNDAzMjk2._V1_UX182_CR0,0,182,268_AL__QL50.jpg","With only the plan of moving in together after high school, two unusually devious friends seek direction in life. As a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives."
Iris,"http://ia.media-imdb.com/images/M/MV5BOTUwZWJiMDktMjg3ZC00YmYwLTgzMzctYTMxYjI4NTFmZjU4XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_UY268_CR7,0,182,268_AL__QL50.jpg","Iris, young wife of a banker, disappears in Paris. Maybe a mechanic with many debts is involved in the strange affair. A really complicated job for the police."
Galaxina,"http://ia.media-imdb.com/images/M/MV5BZDkyMWE2OTgtMWMzNS00YzNjLWI1YjYtZjU1YzNhZGU4ZDA5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","The crew of the police cruiser Infinity is finally heading home after a long stay in deep space. Just when they think they are about to get some much needed rest and relaxation, the crew is..."
The Chorus,"http://ia.media-imdb.com/images/M/MV5BMTg3OTQwOTk3OF5BMl5BanBnXkFtZTYwMzA3OTg2._V1_UX182_CR0,0,182,268_AL__QL50.jpg",The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.
Mambo Italiano,"http://ia.media-imdb.com/images/M/MV5BNDk1Mzk3NjYxOF5BMl5BanBnXkFtZTcwMjAzMDUyMQ@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",The son of Italian immigrants to Canada struggles to find the best way to reveal to his parents that he's gay.
Wonderland,"http://ia.media-imdb.com/images/M/MV5BOTNiNTAxOWItMjJmMS00YzJlLTg5NTMtOThiNzIyODQ3MmVkL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In the police investigation of a brutal crime scene, one man was at the center of it all: legendary porn star John Holmes."
Do the Right Thing,"http://ia.media-imdb.com/images/M/MV5BODA2MjU1NTI1MV5BMl5BanBnXkFtZTgwOTU4ODIwMjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence."
Harvard Man,"http://ia.media-imdb.com/images/M/MV5BMTY4MjM0MzI0Ml5BMl5BanBnXkFtZTcwNjc4MzYxMQ@@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",A basketball player strikes a deal with the mob to fix a basketball game.
Le Havre,"http://ia.media-imdb.com/images/M/MV5BMTM1MDc2NDkxOV5BMl5BanBnXkFtZTcwNzE1NjM5Ng@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","When an African boy arrives by cargo ship in the port city of Le Havre, an aging shoe shiner takes pity on the child and welcomes him into his home."
Irreversible,"http://ia.media-imdb.com/images/M/MV5BMzcyNjcwNzg2Nl5BMl5BanBnXkFtZTYwNzA5Mzc2._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass.
R100,"http://ia.media-imdb.com/images/M/MV5BMjU3NzUyMzY1Nl5BMl5BanBnXkFtZTgwNTI5MTM5MzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",An ordinary man with an ordinary life joins a mysterious club. The membership lasts for one year only and there is one rule: no cancellation under any circumstance. The man enters into a ...
Rang De Basanti,"http://ia.media-imdb.com/images/M/MV5BMjEwNzA5MjAwN15BMl5BanBnXkFtZTcwMzY5MzIzMQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg","The story of six young Indians who assist an English Woman to film a documentary on the extremist freedom fighters from their past, and the events that lead them to relive the long forgotten saga of freedom."
Animals,"http://ia.media-imdb.com/images/M/MV5BMTQ5MjIxMDEyOF5BMl5BanBnXkFtZTgwMjE3MDA2NDE@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",ANIMALS tells the story of Jude and Bobbie: a young couple that exist somewhere between homelessness and the fantasy of their imaginations. Though they masterfully con and steal in an ...
Salvation Boulevard,"http://ia.media-imdb.com/images/M/MV5BNjAxMDg5MDY3Ml5BMl5BanBnXkFtZTcwMzg1MTc4NQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Set in the world of mega-churches in which a former Deadhead-turned-born again-Christian finds himself on the run from fundamentalist members of his mega-church who will do anything to protect their larger-than-life pastor.
The Ten,"http://ia.media-imdb.com/images/M/MV5BMTIxMDA3MzE5M15BMl5BanBnXkFtZTcwNzg3MTU1MQ@@._V1_UY268_CR13,0,182,268_AL__QL50.jpg","Ten stories, each inspired by one of the ten commandments."
A Room for Romeo Brass,"http://ia.media-imdb.com/images/M/MV5BMTcwMzkyNjM2NV5BMl5BanBnXkFtZTYwNDQwMzg5._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Two twelve-year-old boys, Romeo and Gavin, undergo an extraordinary test of character and friendship when Morell, a naive but eccentric and dangerous stranger, comes between them. Morell ..."
Headhunters,"http://ia.media-imdb.com/images/M/MV5BMjE4OTgzOTI2Nl5BMl5BanBnXkFtZTcwMjM5MDg0Nw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",An accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary.
Grabbers,"http://ia.media-imdb.com/images/M/MV5BMjIzMjE4NTY2Nl5BMl5BanBnXkFtZTcwNTM1NTk4OQ@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg","When an island off the coast of Ireland is invaded by bloodsucking aliens, the heroes discover that getting drunk is the only way to survive."
Saint Ralph,"http://ia.media-imdb.com/images/M/MV5BNzkzODM3NDk3M15BMl5BanBnXkFtZTYwNDQ2NzA3._V1_UY268_CR0,0,182,268_AL__QL50.jpg","Saint Ralph is the unlikely story of Ralph Walker, a ninth grader who outran everyone's expectations except his own in his bold quest of trying to win the 1954 Boston Marathon."
Miss Julie,"http://ia.media-imdb.com/images/M/MV5BMTgyMjY3MzI5M15BMl5BanBnXkFtZTgwNTkxNTU0MzE@._V1_UY268_CR1,0,182,268_AL__QL50.jpg","Over the course of a midsummer night in Fermanagh in 1890, an unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her."
Somewhere in Time,"http://ia.media-imdb.com/images/M/MV5BOTBhZWNlNTgtOWQwYi00N2YwLTkwZjItMjFhOGRmYzU4NDhmXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR2,0,182,268_AL__QL50.jpg",A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel.
Dum Maaro Dum,"http://ia.media-imdb.com/images/M/MV5BYjE4NGZjODEtMTcxMy00NmQ5LWEyY2ItODQxNTkyOGM0OGJhXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A corrupt police officer is entrusted the task of apprehending drug-dealers.
Insidious: Chapter 2,"http://ia.media-imdb.com/images/M/MV5BMTg0OTA5ODIxNF5BMl5BanBnXkFtZTcwNTUzNDg4OQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily."
Saw II,"http://ia.media-imdb.com/images/M/MV5BMjY4Mjg4YTgtZWU2MC00MzVlLTg3MDgtYzUyYzU1NGMyMmU5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A detective and his team must rescue eight people trapped in a factory by the twisted serial killer known as Jigsaw.
10 Cloverfield Lane,"http://ia.media-imdb.com/images/M/MV5BMjEzMjczOTIxMV5BMl5BanBnXkFtZTgwOTUwMjI3NzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack."
Jackass: The Movie,"http://ia.media-imdb.com/images/M/MV5BOTgwMmU0YzktOGNhNi00MDcyLTg1OGEtZGQwM2RlMTAyYzhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time.
Lights Out,"http://ia.media-imdb.com/images/M/MV5BMTg1OTkxNDgyMV5BMl5BanBnXkFtZTgwMjEzNTc0ODE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother."
Paranormal Activity 3,"http://ia.media-imdb.com/images/M/MV5BMTk0MTQzODQzOV5BMl5BanBnXkFtZTcwMDQ2NzQ3Ng@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home."
Ouija,"http://ia.media-imdb.com/images/M/MV5BMTQ1NzcwMTU5MF5BMl5BanBnXkFtZTgwOTE5MzEyMjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.
A Nightmare on Elm Street 3: Dream Warriors,"http://ia.media-imdb.com/images/M/MV5BY2UyYjhiNzktNzkzNi00MzVlLWIwMGItMTU4YTY2ZDM5YjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A psychiatrist familiar with knife-wielding dream demon Freddy Krueger helps teens at a mental hospital battle the killer who is invading their dreams.
The Gift,"http://ia.media-imdb.com/images/M/MV5BMTQzMjM2NjM1Nl5BMl5BanBnXkFtZTgwMDM1MjQyNTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A young married couple's lives are thrown into a harrowing tailspin when an acquaintance from the husband's past brings mysterious gifts and a horrifying secret to light after more than 20 years.
Instructions Not Included,"http://ia.media-imdb.com/images/M/MV5BMTUyNjI3ODI0N15BMl5BanBnXkFtZTcwMTQ1NTY5OQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A man who has made a new life for himself and the daughter left on his doorstep 6 years ago finds his family threatened when the birth mother resurfaces.
Paranormal Activity 4,"http://ia.media-imdb.com/images/M/MV5BNjAxMzM0MjYwM15BMl5BanBnXkFtZTcwMjMwMjAyOA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in."
The Robe,"http://ia.media-imdb.com/images/M/MV5BNDA1MDYwMTAtYmM5ZC00M2VkLTljOWYtY2JiMWMyMDY5Y2NjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In the Roman province of Judea during the 1st century, Roman tribune Marcellus Gallio is ordered to crucify Jesus of Nazareth but is tormented by his guilty conscience afterwards."
The Return of the Pink Panther,"http://ia.media-imdb.com/images/M/MV5BMTM2ODk5NDU2M15BMl5BanBnXkFtZTcwMDQ0MTMyNA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Inspector Clouseau is put on the case when the Pink Panther diamond is stolen, with the Phantom's trademark glove the only clue."
Freddy's Dead: The Final Nightmare,"http://ia.media-imdb.com/images/M/MV5BOGQ3MTdiYjQtZmU1NC00NmQ5LTg2YTMtYWI0NjA5MzUwZTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Dream-haunting Freddy Krueger returns once again to prowl the nightmares of Springwood's last surviving teenager, and of a woman whose personal connection to Krueger may mean his doom."
Monster,"http://ia.media-imdb.com/images/M/MV5BMTI4NzI5NzEwNl5BMl5BanBnXkFtZTcwNjc1NjQyMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Based on the life of
"20,000 Leagues Under the Sea","http://ia.media-imdb.com/images/M/MV5BODYxOTMyM2EtNzUzNC00Yjg2LTg3MjYtZTIyNjhiYzc1NTlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo."
Paranormal Activity: The Marked Ones,"http://ia.media-imdb.com/images/M/MV5BMjAwNDAxMjc0N15BMl5BanBnXkFtZTgwNDcyNDU3MDE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","When a young man becomes the target of a malevolent entity, he must uncover its true intentions before it takes complete control of him."
The Elephant Man,"http://ia.media-imdb.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous facade, there is revealed a person of intelligence and sensitivity."
Dallas Buyers Club,"http://ia.media-imdb.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease."
The Lazarus Effect,"http://ia.media-imdb.com/images/M/MV5BMjM2ODM1OTA0M15BMl5BanBnXkFtZTgwMDMxMDI5MzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A group of medical researchers discover a way to bring dead patients back to life.
Memento,"http://ia.media-imdb.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",A man juggles searching for his wife's murderer and keeping his short-term memory loss from being an obstacle.
Oculus,"http://ia.media-imdb.com/images/M/MV5BMzE1NzM4MjEyNV5BMl5BanBnXkFtZTgwMjYzMjMzMTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","A woman tries to exonerate her brother, who was convicted of murder, by proving that the crime was committed by a supernatural phenomenon."
Clerks II,"http://ia.media-imdb.com/images/M/MV5BODg1MzY2NDY0OF5BMl5BanBnXkFtZTcwNDgyMzQzMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A calamity at Dante and Randal's shops sends them looking for new horizons - but they ultimately settle at the fast food empire Mooby's.
Billy Elliot,"http://ia.media-imdb.com/images/M/MV5BNGY3NWYwNzctNWU5Yi00ZjljLTgyNDgtZjNhZjRlNjc0ZTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.
The Way Way Back,"http://ia.media-imdb.com/images/M/MV5BNTU5ODk5NDg0Nl5BMl5BanBnXkFtZTcwNzQwMjI1OQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park."
House Party 2,"http://ia.media-imdb.com/images/M/MV5BYTEzZDdkOWUtMTE5My00YTU3LThmM2QtOWEyYWI5MjYxZWZmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","When Kid's college money is stolen by a crooked music promoter, Play's solution is to stage the 'mutha' of all pajama parties. Starring Kid 'n Play and Martin Lawrence."
The Man from Snowy River,"http://ia.media-imdb.com/images/M/MV5BNGMxZTA5YTgtMzU1NS00YjNiLTkzMmQtNGEyNzRhNTViNmExL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In 1880s Australia, after young Jim Craig's father dies, Jim takes a job at the Harrison cattle ranch, where he is forced to become a man."
Doug's 1st Movie,"http://ia.media-imdb.com/images/M/MV5BMjA5MTk1OTA1NV5BMl5BanBnXkFtZTYwNDU4NjM5._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.
The Apostle,"http://ia.media-imdb.com/images/M/MV5BNGRkMDZlNGUtMzVmMC00Y2UyLTg0YTYtMjAzZmQ2NmQyNjg1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY268_CR0,0,182,268_AL__QL50.jpg","After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio."
Mommie Dearest,"http://ia.media-imdb.com/images/M/MV5BNThlYzA1MjAtNjAwMy00ZmMxLWJjMTYtNjIwN2MzZjc1ZTU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",The abusive and traumatic adoptive upbringing of
Our Idiot Brother,"http://ia.media-imdb.com/images/M/MV5BMTU3NjM3Mzg0Ml5BMl5BanBnXkFtZTcwOTk4MDI3NQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A comedy centered on an idealist who barges into the lives of his three sisters.
Race,"http://ia.media-imdb.com/images/M/MV5BMTQ3MDM1MDU2NF5BMl5BanBnXkFtZTgwMzM3OTIzNzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Jesse Owens' quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy."
The Players Club,"http://ia.media-imdb.com/images/M/MV5BMTY0NDgwNzg4Ml5BMl5BanBnXkFtZTcwNzg3NTU0NA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A woman must contend with rival strippers and her boss in an attempt to make a legitimate living.
O,"http://ia.media-imdb.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In the summer of 1989, a group of bullied kids band together to destroy a shapeshifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town."
"As Above, So Below","http://ia.media-imdb.com/images/M/MV5BMTQzNzg0NDI2MF5BMl5BanBnXkFtZTgwMzgxNzY2MTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead."
Addicted,"http://ia.media-imdb.com/images/M/MV5BNjMzMTUyNzU3Nl5BMl5BanBnXkFtZTgwNjM5MjAwMjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.
Eve's Bayou,"http://ia.media-imdb.com/images/M/MV5BMTg4ODA3OTMyNV5BMl5BanBnXkFtZTcwMDczNzcxMQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg","After a daughter witnesses her father having an affair, she begins a chain reaction that could tear her family apart."
Still Alice,"http://ia.media-imdb.com/images/M/MV5BMjIzNzAxNjY1Nl5BMl5BanBnXkFtZTgwMDg4ODQxMzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.
The Egyptian,"http://ia.media-imdb.com/images/M/MV5BNzE3N2Y4NzAtNzY1Yi00MTliLTkxNzEtNGZhM2EyYWQ0MTdmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In ancient Egypt, a poor orphan becomes a genial physician and is eventually appointed at the Pharaoh's court where he witnesses palace intrigues and learns dangerous royal secrets."
